Time,C1_Temperature_C,C2_Temperature_C,C3_Temperature_C,C4_Temperature_C,C5_Temperature_C,Gas_Velocity_ms,Pressure_Drop_mbar,Heat_Recovery_Efficiency_Percent,Calciner_Temperature_C,Calcination_Degree_Percent,Fuel_Flow_Rate_tph,Tertiary_Air_Temperature_C,O2_Content_Percent,CO_Content_ppm
09:30:50,329.3,470.9,633.0,773.5,860.2,20.1,343.0,87.2,894.7,92.4,4.87,1002.3,3.18,310.0
09:30:55,318.3,470.0,620.6,767.9,876.6,19.2,346.4,87.7,894.7,92.8,4.89,964.7,3.27,211.0
09:31:00,326.9,474.9,620.8,781.0,874.7,20.2,346.4,87.9,898.8,92.4,4.59,990.7,3.31,197.0
09:31:05,328.8,479.9,634.4,790.2,879.9,19.3,338.3,88.1,893.6,93.0,5.3,997.7,3.32,302.0
09:31:10,329.0,479.5,611.1,777.6,874.1,19.6,344.5,87.9,898.3,92.5,5.48,1012.1,2.95,177.0
09:31:15,327.4,480.3,614.4,772.5,877.5,19.5,349.6,86.6,892.6,92.2,4.53,1004.2,2.87,236.0
09:31:20,331.9,459.8,623.8,781.7,868.8,19.9,344.1,87.2,888.6,92.8,5.08,996.4,3.29,210.0
09:31:25,322.3,486.4,634.2,782.3,875.4,20.0,339.4,87.1,903.4,92.0,5.08,1011.2,3.22,266.0
09:31:30,328.2,475.5,628.6,764.0,879.8,20.2,344.8,87.2,896.5,92.3,4.65,1009.9,3.04,205.0
09:31:35,328.2,469.5,628.0,778.5,873.7,19.6,342.9,87.9,891.8,92.5,4.91,997.4,3.13,263.0
09:31:40,327.6,470.7,617.5,778.1,869.9,19.3,337.2,86.5,917.1,92.4,4.79,985.9,2.8,153.0
09:31:45,328.0,481.8,628.3,768.0,879.5,20.0,340.8,87.5,907.2,91.8,5.29,964.3,3.22,197.0
09:31:50,345.2,479.8,617.6,773.3,872.1,20.4,348.2,87.8,898.3,91.7,5.13,972.9,2.84,240.0
09:31:55,321.5,484.7,631.6,782.5,865.0,20.2,350.0,87.2,907.0,92.4,5.07,1005.5,2.82,287.0
09:32:00,326.0,477.0,630.6,787.6,879.8,20.3,342.1,86.7,909.1,92.4,4.99,949.6,2.55,239.0
09:32:05,321.0,471.8,635.2,779.5,874.7,19.9,341.7,87.0,899.7,92.6,4.86,991.7,2.85,272.0
09:32:10,325.6,481.8,623.3,782.4,877.4,20.2,347.4,86.9,922.1,91.7,5.01,980.0,2.93,304.0
09:32:15,338.0,474.9,625.6,774.9,883.0,20.4,350.9,88.0,895.0,91.9,5.27,1018.5,2.84,129.0
09:32:20,327.2,483.3,617.8,782.8,877.4,20.7,339.6,86.5,900.4,92.5,4.57,998.8,2.7,231.0
09:32:25,315.8,479.3,619.1,782.1,882.7,20.6,346.6,87.8,904.6,92.0,4.69,1013.6,2.72,203.0
09:32:30,328.8,470.5,631.3,777.1,873.6,19.8,347.1,86.7,916.5,92.3,5.16,977.3,3.12,286.0
09:32:35,325.7,476.9,629.1,773.9,885.6,20.3,341.5,87.8,911.2,91.8,5.22,1022.4,3.09,163.0
09:32:40,330.6,484.0,635.8,769.1,881.5,20.4,352.8,88.2,891.2,92.6,5.02,1025.7,3.0,257.0
09:32:45,316.7,470.5,634.5,771.7,869.8,20.4,345.0,87.7,922.3,93.1,4.71,995.8,2.86,273.0
09:32:50,326.3,482.4,620.6,785.8,874.6,20.3,353.0,87.7,905.0,92.5,5.04,1008.5,2.84,292.0
09:32:55,331.0,482.2,621.5,782.7,882.4,19.2,355.7,87.4,870.7,92.9,5.21,1032.4,3.12,267.0
09:33:00,320.9,469.1,619.3,781.6,886.5,20.3,342.7,87.9,897.5,92.5,4.83,1024.6,2.98,273.0
09:33:05,324.7,481.1,624.5,781.5,877.4,18.8,343.9,87.1,903.2,92.9,4.8,947.8,2.87,270.0
09:33:10,326.5,489.8,622.2,773.7,881.2,20.3,354.9,87.3,892.8,92.5,5.04,1017.2,2.9,238.0
09:33:15,328.4,467.3,622.7,780.7,873.3,20.3,344.3,87.6,902.7,92.3,4.79,985.5,2.9,194.0
09:33:20,321.2,474.8,626.3,783.4,881.5,19.7,349.7,87.6,892.3,92.0,4.72,971.5,3.21,274.0
09:33:25,332.2,475.6,624.5,781.7,875.6,20.1,342.0,88.3,900.0,93.0,5.04,997.7,2.88,290.0
09:33:30,326.4,474.7,626.0,769.8,875.9,19.7,337.6,88.3,906.4,92.6,5.2,997.1,3.44,290.0
09:33:35,321.4,478.4,631.4,765.9,873.3,18.9,338.7,87.8,891.5,92.3,5.23,1019.2,3.03,253.0
09:33:40,325.8,475.6,623.0,780.0,873.7,19.9,346.5,87.9,905.7,92.6,4.64,1026.7,3.0,230.0
09:33:45,330.3,478.2,624.5,776.0,869.3,19.9,345.4,88.2,902.1,93.1,4.92,1006.7,3.14,222.0
09:33:50,322.7,467.1,635.5,775.2,888.0,19.8,344.5,87.7,903.0,92.1,5.39,1007.4,2.82,239.0
09:33:55,336.4,469.6,625.2,772.6,887.5,20.7,347.4,87.5,904.7,92.1,4.94,989.2,3.12,302.0
09:34:00,330.9,474.0,615.2,775.9,882.5,19.3,344.6,87.3,888.6,91.6,4.99,1001.1,3.1,220.0
09:34:05,339.5,474.4,625.4,771.7,880.6,19.6,344.9,87.7,911.1,92.9,5.12,945.5,2.82,208.0
09:34:10,325.3,475.8,627.4,773.5,883.8,20.1,337.4,87.7,906.0,93.2,5.03,984.9,3.24,277.0
09:34:15,332.1,477.9,629.3,782.9,875.2,19.8,346.7,87.5,896.7,91.9,4.94,997.8,2.6,260.0
09:34:20,321.9,487.3,626.4,770.2,874.5,20.0,346.9,86.9,910.3,92.9,4.59,1002.4,3.35,249.0
09:34:25,326.1,470.1,621.8,771.7,877.4,20.1,345.7,87.7,910.8,91.4,5.0,1005.9,3.03,177.0
09:34:30,335.2,485.8,624.5,789.2,876.9,20.1,340.2,87.5,901.3,92.9,4.89,1012.8,2.97,309.0
09:34:35,332.1,476.4,619.8,778.1,882.8,19.3,346.9,86.9,867.7,92.8,4.61,1017.3,3.27,162.0
09:34:40,327.6,478.9,628.2,774.0,881.3,19.9,343.4,87.1,898.1,92.4,5.3,1000.5,3.46,332.0
09:34:45,325.7,467.2,637.5,767.4,874.2,20.6,345.9,87.6,915.9,92.8,4.7,969.7,2.9,339.0
09:34:50,337.0,484.8,640.1,778.9,887.3,20.1,355.9,87.4,899.3,92.3,4.79,976.2,3.11,240.0
09:34:55,327.9,470.1,631.2,775.3,874.8,20.8,344.3,87.2,893.6,92.2,5.0,1001.9,3.07,235.0
09:35:00,328.9,471.9,628.9,775.1,871.4,19.8,347.5,87.5,901.5,92.4,4.86,991.6,2.97,190.0
09:35:05,325.1,478.3,636.5,771.0,873.4,19.9,351.1,88.7,890.9,91.5,4.96,968.1,2.96,301.0
09:35:10,328.5,466.0,623.8,778.8,880.1,19.2,347.0,86.9,908.6,92.7,4.86,1014.6,2.93,243.0
09:35:15,325.5,471.6,626.0,786.1,885.3,19.6,348.8,87.0,901.3,91.5,4.99,1003.7,2.95,307.0
09:35:20,320.0,476.3,621.9,780.8,871.1,19.7,348.4,87.6,898.2,92.3,5.06,988.6,2.96,143.0
09:35:25,329.4,480.9,615.6,773.7,876.7,20.0,344.1,87.2,891.2,92.6,5.23,1026.1,2.72,278.0
09:35:30,323.9,475.4,618.6,770.1,870.3,19.8,351.2,87.3,914.5,93.2,5.32,1044.1,3.1,286.0
09:35:35,330.2,486.2,628.4,775.8,884.0,20.4,352.8,87.1,884.9,93.2,4.95,1016.8,3.1,209.0
09:35:40,321.7,475.2,629.2,768.9,874.4,19.5,343.5,86.9,920.9,92.6,4.93,981.4,3.17,198.0
09:35:45,330.0,480.5,630.0,779.4,875.4,20.1,341.6,87.3,888.1,91.1,5.22,968.9,2.8,268.0
09:35:50,331.6,468.0,625.5,769.0,869.6,20.1,337.3,87.9,901.4,93.1,5.08,1020.3,3.1,212.0
09:35:55,332.2,472.2,625.8,780.9,873.4,20.7,344.8,88.0,891.7,92.8,5.0,1027.8,3.17,224.0
09:36:00,332.9,483.7,627.5,786.5,871.3,19.7,351.2,87.7,905.3,91.7,5.34,998.5,2.85,223.0
09:36:05,336.2,470.9,634.5,775.9,873.6,20.5,341.2,86.8,894.7,92.5,5.18,1012.1,2.82,276.0
09:36:10,323.6,485.3,617.3,788.4,891.6,20.2,337.8,87.0,899.6,92.2,4.9,1001.9,3.0,229.0
09:36:15,316.6,477.9,617.3,776.4,879.2,20.6,345.5,86.8,912.7,92.1,4.98,982.1,3.15,212.0
09:36:20,322.6,487.9,630.9,779.3,877.1,20.3,345.0,87.2,900.1,92.9,5.05,1001.5,3.29,251.0
09:36:25,327.9,478.6,632.2,776.3,879.6,19.7,349.4,87.3,924.4,92.3,5.05,996.4,3.08,280.0
09:36:30,323.4,478.4,629.7,766.7,873.3,20.6,333.9,87.5,890.7,92.6,4.95,1032.0,2.95,247.0
09:36:35,326.0,481.5,627.4,771.7,876.3,19.4,339.6,87.0,891.7,91.8,4.74,994.0,3.26,241.0
09:36:40,324.3,477.1,632.1,773.4,874.9,19.5,350.4,87.7,896.6,93.0,5.44,1031.4,2.92,311.0
09:36:45,326.1,476.0,628.1,777.5,874.6,20.2,343.5,86.8,903.1,92.9,5.17,987.1,3.08,231.0
09:36:50,328.0,463.8,631.2,775.1,881.5,20.0,343.1,86.7,909.0,91.6,4.9,973.3,3.4,166.0
09:36:55,333.4,483.0,630.3,774.7,881.3,21.0,350.3,87.2,897.9,92.7,5.17,1007.5,2.98,231.0
09:37:00,329.1,479.8,621.7,770.8,877.1,19.7,343.6,86.7,885.4,92.7,5.15,992.9,2.78,306.0
09:37:05,327.7,473.9,626.6,775.7,876.4,19.1,344.1,87.4,886.4,92.1,4.97,1027.4,3.03,274.0
09:37:10,334.8,470.7,623.8,766.5,871.9,20.1,349.8,88.1,893.7,93.2,5.01,981.5,2.98,226.0
09:37:15,320.0,479.8,622.5,773.8,875.4,20.1,343.5,87.7,898.1,92.7,5.14,996.4,2.84,273.0
09:37:20,324.2,475.3,624.2,779.4,875.8,19.6,348.4,87.8,904.0,93.2,5.13,1011.5,3.29,326.0
09:37:25,329.7,472.2,624.8,768.3,889.3,19.7,344.8,87.1,909.0,92.8,5.32,988.2,3.2,196.0
09:37:30,322.0,469.1,633.4,778.9,870.9,19.3,342.6,86.7,902.5,93.3,4.72,982.6,3.27,293.0
09:37:35,331.8,481.6,626.4,777.4,876.1,20.0,344.6,88.4,898.2,92.7,4.78,1020.9,3.09,166.0
09:37:40,319.4,473.1,628.1,781.6,870.6,19.7,345.8,87.8,896.7,92.7,5.36,1010.1,3.09,288.0
09:37:45,322.4,458.7,622.2,784.5,883.1,19.2,342.6,87.7,892.1,92.1,5.12,1007.6,2.61,273.0
09:37:50,326.4,482.9,618.9,771.0,885.5,20.9,339.5,87.3,891.2,92.4,5.14,990.7,3.25,280.0
09:37:55,321.8,469.9,634.8,774.4,873.6,19.8,335.8,86.9,915.4,91.5,5.06,1021.3,2.76,299.0
09:38:00,333.3,470.6,630.5,790.5,876.2,20.4,350.1,86.6,907.3,93.1,4.84,989.4,3.08,253.0
09:38:05,330.1,474.0,624.9,773.2,875.7,20.3,336.7,87.1,919.0,92.3,5.34,991.4,2.77,275.0
09:38:10,323.2,476.4,619.3,774.4,868.8,19.9,353.2,86.5,896.2,93.1,4.91,984.3,2.88,199.0
09:38:15,318.2,474.1,630.0,773.8,880.5,19.8,351.7,87.1,886.2,92.9,4.92,984.3,2.34,198.0
09:38:20,331.3,467.0,619.5,769.7,877.8,19.8,347.6,87.2,910.5,92.7,4.81,1017.6,3.08,281.0
09:38:25,325.2,475.4,632.7,771.1,878.5,19.9,349.5,87.7,894.3,92.5,4.83,986.0,3.36,243.0
09:38:30,333.1,474.3,626.2,778.0,874.1,19.2,345.4,87.1,882.0,92.8,5.13,1009.5,3.04,307.0
09:38:35,321.0,477.1,632.3,773.6,872.8,20.0,340.3,87.9,899.3,92.2,5.12,999.9,3.19,269.0
09:38:40,317.3,480.3,627.5,768.3,871.2,20.1,343.4,87.1,885.7,92.8,4.98,1026.1,2.78,338.0
09:38:45,315.8,472.4,622.6,776.5,870.0,20.1,347.7,86.7,905.9,93.2,5.03,1050.5,3.13,315.0
09:38:50,329.8,473.4,623.7,775.4,867.3,20.2,330.7,88.0,895.7,92.4,4.68,1008.4,3.33,219.0
09:38:55,328.6,486.1,625.6,768.2,881.7,20.1,346.7,87.2,894.0,92.5,4.82,1001.0,2.92,249.0
09:39:00,324.2,468.7,623.6,774.7,874.1,19.7,341.7,88.0,909.5,91.7,5.16,1010.8,3.24,231.0
09:39:05,325.5,482.9,615.2,777.6,878.8,19.9,343.0,87.3,901.1,92.2,4.93,981.2,3.25,220.0
09:39:10,334.3,479.8,625.9,777.0,873.9,19.7,349.2,86.6,902.1,92.5,4.77,1005.7,2.86,285.0
09:39:15,325.9,472.6,633.2,771.6,880.0,19.3,338.2,88.1,897.0,92.7,4.94,1020.6,2.92,232.0
09:39:20,330.1,480.6,623.1,779.0,878.7,19.6,345.7,87.4,917.9,91.8,5.07,1017.8,2.86,261.0
09:39:25,330.6,493.2,621.6,767.0,883.1,19.9,345.1,88.1,904.1,93.4,5.0,971.2,3.32,252.0
09:39:30,330.9,464.5,621.2,763.7,871.8,20.0,350.2,87.6,892.9,93.1,4.69,1013.0,2.94,187.0
09:39:35,330.1,468.9,614.0,778.0,886.2,20.1,336.5,87.0,916.1,93.0,4.63,956.3,3.1,206.0
09:39:40,320.1,481.6,624.7,776.8,883.2,19.5,344.4,87.7,896.0,92.7,5.04,991.9,3.02,355.0
09:39:45,327.2,468.4,621.4,774.8,881.2,19.9,335.0,88.2,892.6,92.9,4.65,1027.8,2.97,278.0
09:39:50,322.1,467.1,620.5,764.7,866.1,21.0,340.0,87.4,898.8,92.5,4.73,1000.0,3.29,219.0
09:39:55,321.3,484.1,630.9,783.2,865.8,19.9,347.5,87.6,911.9,92.9,5.17,1035.5,3.08,243.0
09:40:00,326.8,483.8,621.1,769.4,887.9,20.3,342.5,86.9,908.3,91.6,5.03,1020.4,3.34,357.0
09:40:05,325.2,477.2,633.6,765.7,885.7,19.7,343.2,87.6,910.5,91.8,5.21,963.8,2.9,192.0
09:40:10,318.3,477.5,625.0,784.9,870.2,19.6,341.9,87.7,899.0,92.6,5.12,1007.1,2.91,338.0
09:40:15,326.5,479.8,622.3,778.5,879.4,20.2,343.4,86.7,898.2,91.8,5.08,995.7,2.88,239.0
09:40:20,328.2,484.6,623.1,775.8,879.5,20.0,341.8,87.3,902.7,92.7,4.87,1018.1,3.05,257.0
09:40:25,329.4,482.8,622.1,776.5,869.6,20.2,338.5,87.6,901.7,93.2,4.74,962.4,3.15,311.0
09:40:30,329.7,478.7,626.2,778.4,871.5,19.6,341.5,87.3,894.1,92.0,4.94,1012.3,3.04,242.0
09:40:35,330.2,471.9,637.6,776.2,858.6,19.9,342.7,88.1,886.6,93.1,4.84,1007.8,3.4,248.0
09:40:40,323.6,463.9,619.7,777.6,876.3,19.7,347.1,87.2,895.1,92.1,5.01,973.3,2.57,188.0
09:40:45,326.1,487.6,632.7,780.7,885.3,19.8,351.5,87.4,884.1,92.6,4.84,1009.8,3.11,223.0
09:40:50,328.0,475.5,621.7,787.3,871.3,20.0,348.5,86.6,907.8,92.0,4.98,992.7,2.83,278.0
09:40:55,328.4,466.4,620.5,768.8,880.3,20.1,345.4,87.5,904.9,92.1,5.01,964.1,3.04,179.0
09:41:00,329.6,478.7,622.2,777.3,885.2,19.6,340.6,87.6,888.2,93.1,5.05,1029.6,2.85,168.0
09:41:05,328.4,487.3,625.3,778.0,872.7,20.1,347.3,86.8,880.6,92.1,4.62,1008.2,3.28,264.0
09:41:10,323.5,469.8,636.0,783.0,883.6,20.3,341.2,87.6,897.5,92.5,5.31,1015.6,2.77,198.0
09:41:15,331.4,469.9,630.1,770.6,864.8,19.4,350.8,86.7,913.2,91.8,5.18,980.6,3.28,238.0
09:41:20,328.3,479.4,630.8,786.7,873.1,20.4,352.4,87.4,896.4,92.5,4.54,1025.5,3.03,140.0
09:41:25,333.5,474.8,623.5,777.4,882.9,20.5,338.0,87.1,907.1,92.2,4.72,992.6,2.71,269.0
09:41:30,328.3,481.0,628.6,769.1,868.2,20.0,333.7,87.1,908.8,92.2,5.07,1025.9,2.81,242.0
09:41:35,340.5,486.5,628.3,777.5,872.0,19.2,340.1,87.3,903.1,92.5,5.24,950.3,3.03,314.0
09:41:40,327.7,470.3,620.4,779.7,881.2,19.7,341.8,86.8,902.2,92.9,4.8,1008.9,2.71,261.0
09:41:45,334.1,477.5,613.3,787.6,878.9,19.6,346.5,87.3,895.2,92.8,5.2,1023.8,2.62,356.0
09:41:50,317.2,473.3,615.0,778.7,877.0,20.3,355.0,87.5,897.0,91.9,4.76,1001.0,3.23,251.0
09:41:55,330.0,483.5,622.3,778.5,882.2,20.7,344.6,86.7,907.0,92.9,4.8,1011.4,3.14,246.0
09:42:00,317.2,476.3,637.8,779.7,864.6,19.7,341.2,88.2,888.4,92.5,4.81,985.4,2.92,278.0
09:42:05,332.6,472.7,631.9,776.0,863.2,19.7,345.6,88.2,900.0,92.7,5.07,992.8,3.1,260.0
09:42:10,320.8,475.2,628.0,767.2,883.5,19.7,340.4,87.0,886.8,92.2,5.13,1020.0,3.02,250.0
09:42:15,330.1,472.6,619.6,775.7,872.2,20.7,346.9,87.3,902.6,93.1,4.83,1002.6,2.81,278.0
09:42:20,326.7,475.2,616.4,785.9,875.2,19.5,352.5,87.2,904.6,92.6,4.73,990.7,3.01,217.0
09:42:25,327.5,477.1,622.2,780.0,872.3,20.0,348.8,87.0,903.3,92.5,5.06,969.9,2.94,190.0
09:42:30,320.4,486.2,625.0,772.9,874.0,20.0,339.1,87.1,891.7,92.0,4.96,997.6,3.18,237.0
09:42:35,331.3,477.5,622.1,781.1,877.9,19.6,344.0,88.1,921.1,92.4,5.12,995.8,3.12,160.0
09:42:40,331.5,479.7,621.9,769.3,884.8,20.6,338.2,87.3,897.7,92.8,5.11,1007.7,3.02,339.0
09:42:45,331.5,469.1,626.0,769.4,870.9,21.3,342.2,88.3,902.3,92.7,4.74,1005.3,3.12,324.0
09:42:50,325.2,472.0,619.4,781.2,870.0,20.0,354.0,87.3,876.1,91.6,5.2,987.7,2.77,163.0
09:42:55,322.7,472.5,621.4,775.9,876.8,20.2,346.8,87.1,896.7,93.0,5.04,996.2,2.9,301.0
09:43:00,340.8,474.7,618.9,782.8,877.4,20.6,340.4,87.8,898.3,93.1,4.6,983.0,2.81,287.0
09:43:05,335.7,475.0,617.9,773.2,874.6,19.7,344.6,88.3,884.3,92.7,5.08,1007.9,2.89,290.0
09:43:10,325.9,470.6,627.2,774.8,874.0,19.5,341.6,87.2,897.5,91.7,5.38,974.0,3.0,261.0
09:43:15,328.3,482.2,626.3,774.1,882.5,19.6,340.2,87.5,914.2,92.8,4.93,1004.1,2.79,340.0
09:43:20,334.6,465.6,631.7,774.8,875.2,20.3,342.7,88.0,899.9,91.6,5.13,990.3,3.13,221.0
09:43:25,325.0,472.0,627.3,785.0,870.3,19.8,347.8,87.4,883.8,93.0,4.78,969.1,3.28,298.0
09:43:30,330.9,478.7,626.1,776.3,869.4,19.9,337.5,87.1,896.1,93.3,5.14,997.7,2.72,272.0
09:43:35,331.3,477.2,630.3,777.8,876.0,20.2,337.2,87.0,900.2,92.8,4.88,1035.4,3.03,293.0
09:43:40,330.1,474.0,631.1,783.8,885.2,20.1,346.0,87.1,898.5,92.4,4.88,1023.3,3.15,292.0
09:43:45,328.8,478.2,619.1,781.5,880.3,19.7,348.4,87.5,910.8,93.0,4.88,987.3,2.94,130.0
09:43:50,328.6,479.7,635.2,779.9,879.8,19.7,349.8,87.3,897.4,92.7,4.75,1005.7,2.72,191.0
09:43:55,331.4,483.6,612.1,775.3,877.1,20.0,345.7,87.1,923.0,92.6,4.72,1017.6,3.14,259.0
09:44:00,330.7,470.7,622.2,773.8,882.2,20.1,349.5,88.0,896.9,92.3,5.13,979.1,2.82,267.0
09:44:05,332.9,479.5,635.6,774.3,877.4,20.5,348.4,86.3,906.0,92.7,5.03,976.9,3.23,209.0
09:44:10,330.6,482.5,624.0,780.1,873.6,19.5,351.3,87.5,905.1,92.4,5.4,952.8,2.81,202.0
09:44:15,329.7,472.0,629.8,771.5,871.1,20.1,344.8,87.5,906.4,91.8,4.99,1015.9,2.9,206.0
09:44:20,328.0,475.7,630.3,765.1,867.2,19.5,349.1,87.5,894.3,92.7,5.04,1034.8,3.28,286.0
09:44:25,333.0,485.5,622.1,776.3,877.9,20.1,347.1,87.3,882.7,92.4,5.29,1033.4,3.01,189.0
09:44:30,326.7,468.8,624.8,780.0,868.8,19.6,345.8,86.8,883.9,92.2,4.96,1000.0,2.59,216.0
09:44:35,336.4,479.7,631.4,763.0,880.4,20.0,349.5,87.0,884.1,93.6,5.19,970.4,3.06,197.0
09:44:40,321.3,480.9,636.4,786.4,879.8,20.1,345.8,87.9,886.5,92.2,4.84,1011.3,3.01,239.0
09:44:45,324.1,469.5,639.6,777.8,868.4,19.7,344.7,86.8,892.5,92.8,5.42,1001.5,2.9,195.0
09:44:50,333.1,486.8,624.4,774.7,875.5,20.0,334.6,87.0,901.7,92.1,4.81,1024.8,3.18,284.0
09:44:55,322.6,478.3,628.2,775.9,867.9,19.6,343.4,88.1,911.5,92.9,4.79,998.1,2.77,201.0
09:45:00,324.6,477.6,624.0,775.8,883.4,20.0,350.2,87.5,897.1,92.5,5.24,978.2,2.66,246.0
09:45:05,332.8,480.6,629.1,776.7,871.4,20.7,349.7,87.2,912.9,92.4,5.19,1007.4,2.59,207.0
09:45:10,325.5,483.3,629.4,770.1,875.4,19.9,339.9,88.2,902.3,92.6,5.17,970.1,3.11,137.0
09:45:15,330.2,477.3,643.4,767.7,871.3,20.6,342.0,87.5,900.8,93.0,4.87,1003.4,3.03,242.0
09:45:20,322.4,479.6,629.8,779.1,870.8,20.6,344.7,87.8,911.4,92.7,5.15,989.7,3.07,224.0
09:45:25,323.7,479.0,619.6,772.7,883.3,20.0,346.8,87.5,885.6,92.2,4.73,985.7,3.31,326.0
09:45:30,328.1,466.2,617.7,777.2,883.4,19.0,348.8,87.0,903.0,93.4,4.69,969.4,3.31,210.0
09:45:35,331.0,482.3,617.7,780.6,878.8,20.1,338.3,87.5,908.6,91.9,5.05,1004.3,3.16,331.0
09:45:40,320.4,479.5,612.3,784.4,874.0,19.7,340.8,87.6,905.6,93.0,5.21,997.0,3.39,224.0
09:45:45,323.7,474.4,638.7,762.5,882.7,20.3,351.9,87.8,908.3,92.1,4.72,1023.8,3.08,252.0
09:45:50,325.2,478.1,625.8,779.1,878.0,19.6,340.2,86.8,906.0,92.2,5.13,1020.6,3.08,364.0
09:45:55,323.0,468.4,631.3,778.8,880.3,19.9,348.8,87.0,902.6,92.9,5.14,1015.0,3.11,226.0
09:46:00,323.4,489.1,618.9,770.3,871.3,20.2,346.0,88.0,903.1,93.2,5.1,962.1,3.08,287.0
09:46:05,324.4,473.8,626.0,776.7,875.6,20.7,345.2,88.1,896.9,91.9,5.1,1013.0,3.06,257.0
09:46:10,330.7,469.0,637.0,770.2,876.6,19.7,348.2,87.0,889.3,92.8,4.97,1008.6,2.93,208.0
09:46:15,328.8,476.9,628.1,772.5,872.9,20.1,339.9,87.9,897.8,92.7,5.03,982.8,3.21,339.0
09:46:20,323.5,467.3,629.1,776.1,883.1,20.5,347.0,87.4,903.5,92.4,5.13,973.5,3.04,292.0
09:46:25,331.7,476.4,636.4,772.8,873.7,19.8,344.3,88.2,902.5,93.1,5.24,985.4,3.05,286.0
09:46:30,326.2,463.0,622.0,784.0,870.6,20.2,348.8,87.7,908.7,92.7,4.5,970.0,2.96,192.0
09:46:35,325.6,474.8,628.0,765.8,878.6,20.0,336.7,87.8,899.3,94.2,4.51,999.7,3.13,354.0
09:46:40,325.9,466.3,626.2,775.8,884.9,20.1,346.8,87.8,907.6,92.8,5.2,1013.8,2.99,286.0
09:46:45,327.6,470.8,629.6,775.2,879.8,19.9,340.0,87.4,881.7,92.2,4.9,1004.5,3.01,232.0
09:46:50,330.2,482.7,625.0,768.6,873.8,20.2,337.6,86.9,895.9,92.6,5.08,984.2,3.12,238.0
09:46:55,335.3,484.8,631.9,773.4,873.9,20.0,340.5,88.7,898.3,92.6,5.01,997.4,2.79,287.0
09:47:00,330.1,481.5,626.9,781.2,875.9,19.9,336.7,87.3,908.5,92.1,5.09,980.3,3.43,255.0
09:47:05,328.8,476.6,626.7,776.9,871.2,19.8,345.6,87.8,896.0,92.8,4.9,981.6,2.8,222.0
09:47:10,333.4,482.1,627.8,780.2,873.5,20.5,344.0,87.4,898.7,92.7,5.19,995.9,2.95,313.0
09:47:15,318.1,478.9,632.1,779.5,865.8,20.2,342.6,87.4,900.9,91.8,4.76,998.2,3.1,245.0
09:47:20,324.8,474.3,626.7,781.8,876.4,20.2,334.4,87.3,909.2,93.0,5.02,1012.9,2.53,349.0
09:47:25,325.5,474.8,622.6,777.4,873.4,20.4,347.3,87.4,897.3,93.0,4.95,989.6,3.05,369.0
09:47:30,326.8,479.4,630.0,785.5,882.4,19.1,353.6,87.5,897.2,92.6,5.15,1018.0,3.06,245.0
09:47:35,325.3,471.4,636.5,762.7,880.2,19.9,345.7,87.4,894.7,92.2,5.05,1000.0,3.29,188.0
09:47:40,326.4,474.6,617.1,779.5,881.2,20.3,347.5,88.4,904.5,92.9,5.18,974.8,2.57,227.0
09:47:45,322.9,468.1,630.5,776.5,874.2,20.0,342.9,87.2,883.7,92.0,4.82,970.4,2.89,207.0
09:47:50,331.2,477.4,613.9,776.1,889.3,20.0,342.9,87.4,893.0,92.1,5.12,1001.5,3.13,123.0
09:47:55,323.7,473.2,626.7,781.4,872.4,19.4,342.0,87.8,901.4,92.6,5.06,1034.7,2.83,231.0
09:48:00,327.5,461.1,640.7,780.5,874.3,19.8,336.7,87.9,918.6,92.4,5.07,1008.1,3.15,291.0
09:48:05,327.5,485.9,626.1,782.0,872.3,19.7,349.8,88.1,910.9,92.2,4.7,979.1,3.24,318.0
09:48:10,329.5,473.7,631.1,769.0,873.9,19.7,347.7,87.8,873.0,92.9,4.98,990.7,3.22,260.0
09:48:15,325.5,484.4,633.5,771.5,882.6,20.1,351.7,87.9,887.9,93.1,4.72,1055.9,3.04,269.0
09:48:20,326.4,476.2,625.0,782.0,883.9,20.0,346.3,88.3,914.1,92.2,5.17,1052.1,3.02,314.0
09:48:25,325.0,472.3,629.0,772.1,878.8,20.7,341.1,87.6,896.8,92.4,5.2,992.9,2.99,264.0
09:48:30,324.3,471.7,631.6,766.1,874.1,20.4,344.0,86.3,898.6,92.5,4.75,1009.5,2.98,258.0
09:48:35,320.0,482.2,628.9,779.6,882.1,20.2,339.7,87.7,911.3,92.1,4.81,986.5,3.37,236.0
09:48:40,343.6,472.1,630.0,775.5,888.2,19.4,345.5,87.0,907.0,93.4,4.88,975.2,2.76,248.0
09:48:45,326.9,467.6,626.2,785.8,871.7,19.7,344.2,86.7,902.2,92.3,5.16,992.5,3.02,241.0
09:48:50,334.7,467.8,627.0,767.3,867.1,19.9,346.3,87.6,894.3,93.7,5.49,1008.6,3.09,278.0
09:48:55,321.9,472.9,622.5,782.2,871.3,19.9,345.9,88.4,902.3,92.3,5.13,965.9,2.88,325.0
09:49:00,325.3,485.9,625.4,779.3,873.1,20.4,344.8,86.9,879.1,92.1,5.11,1040.0,3.15,154.0
09:49:05,314.8,460.0,611.1,791.2,868.4,19.9,340.5,86.9,916.7,92.5,5.25,983.0,2.89,234.0
09:49:10,319.5,475.5,633.5,774.6,871.4,20.2,349.8,88.0,890.2,92.5,5.04,1026.0,3.16,132.0
