Time,Clinker_Inlet_Temperature_C,Clinker_Outlet_Temperature_C,Cooling_Air_Flow_Nm3min,Secondary_Air_Temperature_C,Grate_Speed_strokes_min,Under_Grate_Pressure_mbar,Clinker_Production_Rate_tph,Clinker_Feed_Rate_tph,Gypsum_Addition_Percent,Cement_Mill_Power_kW,Cement_Fineness_Blaine_m2kg,Cement_Fineness_45um_Percent_Retained,Separator_Efficiency_Percent
12:52:35,1285.5,91.5,468.5,878.8,11.3,21.3,134.2,135.7,4.06,2224.0,327.0,10.9,83.9
12:52:40,1307.0,77.1,508.8,896.8,12.0,21.3,130.4,137.9,4.13,2264.0,357.0,10.3,83.5
12:52:45,1311.1,89.5,505.5,902.8,12.4,20.2,125.9,136.9,4.02,2240.0,350.0,9.0,83.0
12:52:50,1298.7,92.4,501.8,868.0,12.2,20.3,127.5,136.4,4.14,2230.0,349.0,11.3,81.9
12:52:55,1287.3,88.6,510.0,916.0,12.1,19.1,121.4,131.8,4.28,2276.0,330.0,9.1,82.5
12:53:00,1310.0,94.1,510.1,894.3,12.1,19.5,129.7,135.0,4.04,2292.0,342.0,8.6,84.4
12:53:05,1306.0,94.9,488.3,947.3,12.4,21.3,129.7,134.1,3.8,2241.0,365.0,10.7,82.0
12:53:10,1298.4,85.1,508.2,932.1,12.7,20.6,126.6,138.4,3.92,2204.0,343.0,10.6,81.7
12:53:15,1284.1,95.0,505.3,891.5,11.8,19.3,121.7,144.1,4.36,2311.0,360.0,11.5,81.2
12:53:20,1271.3,93.0,493.6,909.9,12.7,19.5,124.6,137.7,4.03,2255.0,348.0,11.3,81.1
12:53:25,1317.5,99.4,528.0,905.6,13.5,21.7,117.0,126.6,4.11,2244.0,337.0,10.5,82.0
12:53:30,1330.6,84.1,475.8,918.4,12.5,19.8,132.0,132.6,3.69,2224.0,337.0,9.4,82.0
12:53:35,1275.3,89.4,511.6,906.9,12.0,19.8,121.6,140.5,3.85,2271.0,343.0,11.2,84.8
12:53:40,1276.5,84.0,513.5,883.7,12.1,20.8,118.0,138.8,4.3,2306.0,341.0,8.8,81.5
12:53:45,1267.1,86.3,469.8,869.3,12.2,19.5,123.7,129.8,3.99,2198.0,345.0,8.7,84.0
12:53:50,1270.5,79.8,445.1,889.0,12.8,21.3,132.1,131.7,4.13,2203.0,351.0,10.5,82.2
12:53:55,1336.0,86.1,441.6,908.8,12.0,18.6,127.2,127.3,3.79,2158.0,358.0,11.2,80.6
12:54:00,1268.4,89.8,494.1,888.3,12.0,19.6,113.9,137.4,3.84,2283.0,356.0,8.4,86.2
12:54:05,1329.5,89.3,526.2,896.2,11.1,18.8,127.6,131.5,4.04,2263.0,377.0,11.5,81.7
12:54:10,1302.9,81.7,508.0,913.0,10.6,19.0,123.0,136.3,4.08,2243.0,348.0,11.1,82.2
12:54:15,1317.3,94.0,482.3,935.0,12.2,18.2,124.7,136.9,4.14,2310.0,364.0,10.6,81.0
12:54:20,1342.2,80.1,482.8,887.8,12.3,19.2,122.6,131.8,3.97,2315.0,349.0,10.3,82.7
12:54:25,1293.2,89.7,507.4,887.4,13.0,19.1,125.3,132.7,4.37,2251.0,348.0,11.3,82.3
12:54:30,1267.0,89.2,503.6,870.5,12.4,20.6,119.7,135.4,3.65,2159.0,352.0,9.5,80.8
12:54:35,1323.6,85.2,477.3,873.4,11.6,21.2,121.6,131.5,4.22,2181.0,348.0,9.6,82.3
12:54:40,1310.6,94.0,497.7,917.2,11.5,20.5,121.5,130.6,3.89,2254.0,338.0,8.9,83.0
12:54:45,1295.1,89.0,472.8,917.0,12.5,19.9,120.3,132.5,4.3,2295.0,352.0,9.9,82.4
12:54:50,1285.4,95.4,524.9,897.6,11.0,19.4,121.8,127.6,3.98,2340.0,352.0,11.6,82.3
12:54:55,1286.8,80.1,503.8,880.8,12.2,19.2,124.9,137.2,3.75,2209.0,346.0,10.8,81.2
12:55:00,1272.8,89.3,453.3,887.0,12.1,21.3,127.8,124.4,3.93,2273.0,349.0,9.3,82.6
12:55:05,1315.2,91.7,521.3,847.1,11.3,18.9,123.1,136.0,4.11,2248.0,347.0,8.5,84.6
12:55:10,1296.6,85.6,500.3,901.2,12.2,17.7,125.7,140.9,3.91,2245.0,339.0,9.5,81.6
12:55:15,1306.5,98.0,467.3,866.3,12.0,19.0,126.0,130.4,4.14,2261.0,338.0,9.5,82.5
12:55:20,1246.4,81.5,512.2,922.5,11.1,19.8,126.0,134.5,4.27,2205.0,377.0,8.7,80.8
12:55:25,1304.5,89.8,475.3,916.4,12.4,20.4,125.0,142.6,4.29,2305.0,350.0,11.4,82.5
12:55:30,1284.5,90.0,473.7,900.0,12.4,20.0,130.1,134.2,3.91,2337.0,352.0,10.5,83.7
12:55:35,1300.4,82.8,519.0,917.5,12.2,18.9,120.4,128.6,4.11,2275.0,362.0,10.0,83.3
12:55:40,1276.2,92.2,546.5,915.4,9.7,18.6,118.7,131.7,3.94,2204.0,354.0,10.0,82.9
12:55:45,1313.5,89.0,492.9,894.0,12.3,18.6,125.9,128.5,3.85,2243.0,359.0,9.8,82.4
12:55:50,1308.8,83.1,493.3,929.5,12.4,20.2,128.8,131.8,4.44,2223.0,355.0,10.4,81.6
12:55:55,1311.9,95.6,460.8,855.4,12.2,19.2,128.2,137.8,4.07,2247.0,344.0,12.2,81.7
12:56:00,1282.4,79.9,501.4,891.4,11.7,21.0,129.7,128.9,3.75,2310.0,349.0,10.0,82.7
12:56:05,1303.2,92.7,503.7,923.2,11.4,22.5,132.3,140.8,3.55,2220.0,340.0,8.6,80.4
12:56:10,1293.8,83.9,514.8,910.4,11.8,20.8,112.2,130.6,3.89,2171.0,348.0,9.1,84.8
12:56:15,1308.1,83.7,489.8,885.0,12.8,20.0,131.1,139.5,3.8,2249.0,350.0,9.7,79.8
12:56:20,1318.3,81.5,484.9,927.1,11.8,18.9,128.0,135.0,4.06,2268.0,337.0,10.2,79.5
12:56:25,1333.3,97.7,517.1,897.8,11.9,21.0,124.2,132.1,4.23,2266.0,350.0,10.8,82.4
12:56:30,1285.2,88.1,494.5,893.6,12.0,21.1,130.6,133.6,3.71,2284.0,349.0,8.0,79.7
12:56:35,1337.3,89.4,483.2,904.2,11.3,19.8,126.2,131.5,3.84,2270.0,347.0,10.0,83.6
12:56:40,1310.1,79.5,523.0,874.8,11.7,21.9,125.6,137.5,3.99,2251.0,357.0,7.6,85.0
12:56:45,1288.9,99.7,484.1,902.5,12.7,19.6,124.1,135.7,4.05,2258.0,347.0,10.3,83.7
12:56:50,1286.2,83.3,511.8,877.6,12.6,19.0,121.0,127.3,3.94,2265.0,364.0,10.4,81.6
12:56:55,1350.3,96.0,490.8,890.4,12.7,19.9,126.8,127.3,4.17,2287.0,348.0,9.7,82.9
12:57:00,1279.3,92.9,499.9,908.0,11.3,19.5,116.9,135.4,3.89,2360.0,354.0,11.2,80.7
12:57:05,1326.6,91.5,496.7,874.4,11.8,19.6,121.1,137.5,4.06,2214.0,332.0,8.6,84.0
12:57:10,1280.8,91.5,487.0,884.5,11.3,19.9,124.4,139.0,4.25,2218.0,352.0,11.8,84.6
12:57:15,1307.4,97.1,493.0,882.0,12.5,19.0,127.7,137.6,3.87,2188.0,343.0,9.6,83.6
12:57:20,1275.0,95.1,515.3,896.3,11.9,19.4,116.2,129.2,4.0,2243.0,354.0,10.8,82.1
12:57:25,1296.5,83.1,503.3,872.7,12.2,19.6,131.9,140.8,4.11,2260.0,354.0,11.4,83.8
12:57:30,1319.7,87.5,486.4,895.8,11.9,18.9,125.0,130.5,4.14,2268.0,359.0,10.0,83.9
12:57:35,1292.7,86.3,486.7,903.2,12.4,19.7,124.3,136.0,3.9,2338.0,358.0,8.4,81.4
12:57:40,1293.4,89.5,516.0,923.6,13.1,20.0,125.9,140.0,4.29,2254.0,343.0,8.5,80.8
12:57:45,1295.4,92.7,469.8,908.5,12.5,20.5,118.1,136.0,4.11,2235.0,362.0,11.2,83.0
12:57:50,1274.0,93.1,500.2,894.1,11.3,21.5,120.6,135.1,4.11,2306.0,354.0,9.0,84.2
12:57:55,1276.3,94.7,499.7,883.2,12.5,18.9,124.0,127.7,3.96,2248.0,366.0,10.5,81.1
12:58:00,1297.4,94.5,499.6,911.4,11.4,21.0,127.7,137.3,3.95,2290.0,353.0,8.8,81.6
12:58:05,1311.8,85.5,547.6,926.9,11.4,20.7,122.3,136.9,4.17,2199.0,347.0,9.0,80.4
12:58:10,1259.2,101.1,520.5,920.0,12.6,20.8,129.7,141.7,4.03,2228.0,364.0,10.1,82.8
12:58:15,1284.6,95.5,512.5,942.5,13.5,19.5,128.2,130.9,4.27,2346.0,366.0,8.9,82.2
12:58:20,1246.0,82.8,461.2,877.5,11.9,21.1,128.4,128.0,3.95,2275.0,340.0,9.2,82.4
12:58:25,1297.2,85.8,469.1,921.3,12.1,20.0,129.6,135.7,3.86,2267.0,337.0,10.5,83.2
12:58:30,1295.9,98.1,457.5,924.8,12.0,19.5,125.4,142.5,4.11,2275.0,344.0,10.4,84.2
12:58:35,1296.9,79.2,512.7,894.0,12.5,20.8,128.8,132.7,4.19,2218.0,372.0,9.4,80.8
12:58:40,1317.8,88.8,481.4,898.4,11.3,21.5,126.9,133.7,3.96,2263.0,353.0,11.4,84.3
12:58:45,1293.4,89.7,533.0,907.3,12.5,19.7,127.3,125.9,3.68,2266.0,353.0,10.8,80.4
12:58:50,1312.5,93.2,514.9,862.8,11.9,21.8,118.1,132.0,3.9,2231.0,356.0,8.8,81.0
12:58:55,1289.5,100.8,495.1,891.8,11.6,19.0,119.5,133.7,4.19,2253.0,362.0,8.4,81.9
12:59:00,1297.6,91.3,484.9,897.8,11.8,20.5,119.5,144.7,4.46,2287.0,354.0,12.0,81.8
12:59:05,1300.7,92.5,508.9,887.9,10.8,18.5,125.3,133.6,3.92,2251.0,355.0,9.0,83.6
12:59:10,1295.4,92.3,517.9,931.8,11.9,20.3,118.9,138.3,4.22,2258.0,346.0,10.3,84.7
12:59:15,1287.0,91.2,473.1,841.2,12.5,19.3,126.9,126.8,4.1,2326.0,341.0,9.5,82.4
12:59:20,1288.7,81.2,481.5,904.9,12.5,18.9,125.6,134.6,4.35,2270.0,351.0,11.8,79.9
12:59:25,1299.8,96.0,474.1,894.9,12.1,19.7,125.6,129.0,3.93,2238.0,359.0,9.9,83.3
12:59:30,1283.8,82.5,493.8,893.6,12.3,20.3,125.0,140.3,3.85,2193.0,324.0,9.9,82.1
12:59:35,1267.4,85.8,495.1,886.7,11.8,22.1,118.4,137.8,4.16,2191.0,375.0,10.3,81.9
12:59:40,1316.1,85.6,490.8,912.9,12.0,19.0,127.2,131.4,4.15,2223.0,355.0,12.2,85.6
12:59:45,1284.0,86.7,481.6,929.4,11.3,19.4,126.7,132.6,4.02,2240.0,359.0,10.9,79.9
12:59:50,1290.9,85.6,530.1,918.5,11.0,19.0,132.6,140.4,4.18,2279.0,348.0,11.6,83.1
12:59:55,1331.1,87.3,466.3,929.5,11.8,21.2,130.9,142.3,4.23,2205.0,330.0,9.1,84.0
13:00:00,1321.8,84.6,476.2,901.5,11.7,19.9,123.5,129.1,3.99,2224.0,352.0,9.3,84.8
13:00:05,1288.9,98.9,518.0,916.9,12.6,19.0,114.4,135.5,3.9,2258.0,343.0,10.6,84.8
13:00:10,1273.2,79.3,492.4,866.5,11.3,21.0,122.4,138.6,4.02,2289.0,322.0,9.0,80.6
13:00:15,1312.2,93.5,468.7,910.1,12.3,18.7,121.3,133.9,4.17,2296.0,337.0,12.8,82.0
13:00:20,1290.4,101.7,486.2,877.9,12.4,22.8,127.0,130.0,3.72,2211.0,359.0,10.0,82.7
13:00:25,1294.6,89.5,486.4,896.0,13.0,18.8,118.6,137.1,3.57,2289.0,364.0,8.8,78.8
13:00:30,1299.2,90.6,513.4,885.2,13.0,19.1,121.9,133.3,4.16,2373.0,352.0,9.6,83.0
13:00:35,1306.5,88.8,514.7,879.6,12.1,20.2,138.4,141.2,4.12,2257.0,343.0,9.3,83.5
13:00:40,1313.7,83.5,466.5,925.1,12.2,20.3,131.7,136.8,4.06,2225.0,343.0,11.2,81.9
13:00:45,1275.4,89.5,491.6,866.4,11.4,19.2,119.3,133.3,4.01,2214.0,351.0,8.6,82.0
13:00:50,1303.1,84.4,475.8,912.0,12.7,19.5,125.6,136.4,3.97,2131.0,364.0,9.4,81.6
13:00:55,1329.8,91.0,514.7,889.7,11.8,21.9,123.6,136.1,3.97,2237.0,345.0,11.4,83.6
13:01:00,1328.2,82.8,504.0,896.8,12.4,20.0,123.5,136.5,3.85,2232.0,344.0,10.1,83.0
13:01:05,1311.5,90.9,519.5,879.2,12.7,19.3,121.5,130.7,3.87,2223.0,358.0,8.8,83.3
13:01:10,1329.5,99.8,493.0,920.0,11.4,20.5,128.8,133.2,4.19,2227.0,357.0,9.1,84.1
13:01:15,1332.8,77.9,506.2,904.4,12.0,19.0,134.3,131.7,4.28,2278.0,345.0,10.1,81.5
13:01:20,1267.6,91.4,508.0,928.8,11.4,20.2,119.1,136.1,3.93,2299.0,334.0,11.0,81.9
13:01:25,1306.6,86.5,499.5,896.7,11.9,21.6,125.5,134.8,3.97,2315.0,341.0,9.0,83.0
13:01:30,1281.7,89.7,476.4,915.4,11.4,19.1,127.5,135.0,3.96,2242.0,331.0,10.0,83.8
13:01:35,1325.4,79.8,528.7,891.7,11.8,18.5,121.4,133.6,3.85,2288.0,356.0,8.9,82.2
13:01:40,1304.3,82.7,518.1,925.3,12.2,18.3,126.2,129.3,4.09,2287.0,360.0,8.1,79.8
13:01:45,1296.1,95.4,524.4,917.1,12.8,19.7,119.9,131.1,3.67,2150.0,340.0,10.3,84.0
13:01:50,1299.0,85.1,510.4,878.7,11.6,19.6,120.2,140.4,3.53,2264.0,347.0,9.5,81.8
13:01:55,1289.5,87.5,501.0,897.0,12.4,19.8,132.1,137.5,3.88,2333.0,342.0,10.5,82.5
13:02:00,1299.7,96.0,524.9,894.2,12.8,19.4,121.7,124.4,3.85,2153.0,345.0,11.3,79.3
13:02:05,1282.6,92.7,505.7,910.0,12.2,20.5,121.7,128.9,4.02,2274.0,353.0,9.7,81.6
13:02:10,1308.6,91.6,517.2,911.7,11.5,19.2,120.9,133.9,4.23,2278.0,343.0,9.9,82.9
13:02:15,1303.1,83.7,495.4,923.8,12.1,19.3,130.2,140.3,3.93,2341.0,364.0,9.1,84.5
13:02:20,1291.3,84.5,525.3,879.8,12.1,19.9,121.0,133.1,4.16,2233.0,347.0,9.2,82.3
13:02:25,1307.2,89.9,505.7,918.4,12.3,19.2,127.7,135.7,3.97,2272.0,343.0,8.7,81.4
13:02:30,1299.1,90.5,491.3,921.5,11.0,18.4,124.3,133.5,4.0,2427.0,339.0,10.7,84.1
13:02:35,1301.8,85.0,500.1,910.1,11.7,20.8,122.2,131.5,4.08,2200.0,322.0,8.9,82.7
13:02:40,1323.8,93.0,528.9,904.4,12.2,20.7,130.7,133.4,3.92,2230.0,340.0,8.7,81.5
13:02:45,1318.9,92.2,485.2,879.4,12.5,20.6,134.0,138.2,3.97,2214.0,360.0,10.4,82.0
13:02:50,1293.7,89.2,510.4,892.5,13.1,19.1,121.4,131.0,3.91,2254.0,365.0,7.9,83.3
13:02:55,1294.1,90.4,528.2,934.0,12.0,18.2,127.6,133.1,3.7,2209.0,358.0,10.1,81.9
13:03:00,1317.4,86.2,510.8,911.1,11.8,18.9,120.1,138.8,3.86,2253.0,351.0,10.5,80.9
13:03:05,1312.7,84.4,472.8,908.5,11.7,22.1,111.1,137.6,3.79,2262.0,338.0,10.1,80.4
13:03:10,1308.1,94.3,482.8,866.1,11.5,20.3,126.7,138.2,3.82,2315.0,347.0,10.9,83.1
13:03:15,1310.0,95.0,504.1,950.6,11.0,19.5,129.1,135.2,4.08,2272.0,353.0,9.5,84.2
13:03:20,1275.8,96.0,472.9,878.4,11.7,21.0,122.0,136.9,3.93,2212.0,347.0,8.9,83.9
13:03:25,1296.4,95.9,478.9,880.7,11.5,21.7,113.7,131.7,4.02,2240.0,351.0,10.6,82.3
13:03:30,1302.2,89.6,518.4,901.6,11.7,20.1,134.6,123.0,4.15,2253.0,339.0,12.6,83.1
13:03:35,1319.8,87.0,499.9,892.5,12.2,19.7,135.6,125.5,3.92,2328.0,365.0,9.7,82.3
13:03:40,1336.3,94.6,504.7,910.5,12.4,19.8,124.7,133.5,4.01,2218.0,359.0,10.3,83.3
13:03:45,1262.0,87.7,500.0,860.3,12.1,20.4,125.4,134.9,4.07,2257.0,361.0,8.9,82.5
13:03:50,1296.1,89.6,485.8,875.8,13.3,21.6,124.1,132.1,4.36,2253.0,337.0,9.1,83.2
13:03:55,1293.7,83.8,491.8,896.0,12.3,20.6,121.9,144.7,3.95,2235.0,343.0,10.1,81.7
13:04:00,1344.2,93.6,452.9,847.6,11.9,19.9,117.5,136.3,4.29,2142.0,352.0,9.4,84.4
13:04:05,1260.4,84.5,492.6,886.8,12.3,19.7,121.3,142.2,4.07,2271.0,337.0,11.1,80.0
13:04:10,1298.4,88.0,500.2,897.5,12.6,21.7,128.4,125.0,4.09,2196.0,361.0,10.2,81.3
13:04:15,1285.1,93.7,514.3,901.6,12.1,19.3,128.7,135.8,3.87,2216.0,354.0,11.0,81.3
13:04:20,1241.8,82.7,481.1,924.6,13.0,21.1,122.5,135.1,3.77,2302.0,354.0,10.5,82.7
13:04:25,1309.8,84.1,512.6,905.0,11.6,21.4,124.1,140.9,4.16,2255.0,347.0,10.7,80.8
13:04:30,1297.0,93.2,487.8,898.1,11.5,18.6,132.0,123.1,4.06,2283.0,344.0,11.6,83.6
13:04:35,1330.7,91.4,545.9,914.8,12.9,20.8,119.7,138.8,3.88,2242.0,344.0,9.9,82.4
13:04:40,1332.9,91.1,535.1,877.7,11.1,20.4,125.0,139.1,4.23,2135.0,348.0,9.3,84.9
13:04:45,1323.3,89.2,529.1,925.4,13.2,21.4,129.6,135.5,4.09,2251.0,338.0,10.2,85.3
13:04:50,1308.7,98.4,486.6,878.1,13.1,20.7,128.0,131.9,4.06,2199.0,351.0,9.2,80.6
13:04:55,1307.3,85.8,510.1,856.8,11.4,20.0,131.3,138.8,4.0,2348.0,325.0,10.9,82.9
13:05:00,1259.3,90.8,520.3,890.7,12.4,21.1,120.0,137.1,4.19,2289.0,361.0,9.5,83.1
13:05:05,1278.0,86.0,496.7,904.3,13.6,21.0,115.0,125.4,3.64,2181.0,354.0,10.6,83.8
13:05:10,1312.2,89.9,534.7,922.8,12.2,17.9,131.1,134.0,4.01,2231.0,354.0,10.9,81.0
13:05:15,1269.5,84.0,541.4,895.5,13.0,20.0,121.3,128.9,4.19,2386.0,353.0,8.7,86.1
13:05:20,1297.1,93.2,502.2,892.4,11.9,21.7,124.5,131.1,3.59,2314.0,346.0,9.5,81.9
13:05:25,1276.3,92.4,474.4,901.7,11.0,21.1,130.2,134.0,4.23,2249.0,347.0,8.8,81.2
13:05:30,1332.2,100.3,485.9,876.8,12.1,21.5,123.8,135.0,4.08,2250.0,360.0,10.8,81.5
13:05:35,1288.8,79.7,497.4,916.5,12.0,20.4,131.8,143.0,4.08,2208.0,345.0,10.6,80.8
13:05:40,1281.1,98.0,518.3,861.1,12.0,19.1,133.1,140.7,3.71,2201.0,354.0,9.6,82.4
13:05:45,1334.7,88.5,525.7,873.9,12.8,19.3,124.9,129.5,3.56,2293.0,345.0,11.1,82.8
13:05:50,1309.3,110.3,462.5,894.6,12.3,19.7,130.0,136.4,4.01,2239.0,343.0,11.5,85.2
13:05:55,1310.5,89.1,500.1,902.3,12.4,19.6,112.5,125.7,4.27,2283.0,345.0,11.2,84.9
13:06:00,1354.9,87.2,477.4,896.0,11.8,20.0,122.2,144.8,4.12,2200.0,341.0,8.8,84.1
13:06:05,1338.4,93.6,497.6,906.6,12.7,21.0,112.8,136.6,4.36,2230.0,348.0,9.6,79.6
13:06:10,1314.6,91.6,492.9,911.2,11.8,20.4,122.3,131.5,4.05,2283.0,353.0,9.7,85.5
13:06:15,1301.5,91.2,463.7,888.5,12.7,19.2,118.2,133.6,4.1,2227.0,342.0,9.3,84.2
13:06:20,1263.4,93.3,481.2,907.5,12.2,19.5,122.1,135.5,3.79,2149.0,358.0,10.1,82.6
13:06:25,1285.7,85.1,499.0,917.6,12.5,21.1,119.2,144.7,4.34,2256.0,358.0,9.6,82.2
13:06:30,1317.0,93.2,481.8,925.0,12.1,19.7,129.0,134.4,3.78,2287.0,355.0,9.5,82.3
13:06:35,1280.5,99.1,490.5,871.2,12.0,18.8,132.9,137.5,4.02,2308.0,349.0,8.3,83.4
13:06:40,1313.5,96.1,509.2,906.0,11.6,20.6,127.0,134.5,3.67,2214.0,365.0,9.7,79.2
13:06:45,1293.0,85.3,493.5,875.8,11.8,21.9,123.9,134.9,3.81,2248.0,368.0,9.3,81.8
13:06:50,1305.1,96.1,486.8,910.2,12.1,19.5,121.7,128.3,3.95,2335.0,356.0,10.0,82.0
13:06:55,1298.0,104.5,493.1,897.5,11.7,20.7,118.8,136.8,4.1,2245.0,352.0,9.6,81.9
13:07:00,1272.5,84.6,512.2,917.9,11.5,20.7,130.9,136.3,3.88,2327.0,331.0,9.9,80.5
13:07:05,1290.6,89.7,533.2,929.4,12.0,19.1,133.7,134.0,4.17,2254.0,351.0,10.7,83.0
13:07:10,1306.5,100.2,537.4,901.4,11.7,20.8,127.4,136.9,3.97,2309.0,340.0,9.8,82.9
13:07:15,1315.0,85.1,510.0,921.3,11.4,19.6,133.5,142.8,3.85,2328.0,354.0,10.4,80.4
13:07:20,1289.7,86.5,493.0,919.1,11.3,19.7,114.9,129.9,4.02,2267.0,341.0,13.0,80.4
13:07:25,1288.0,88.9,477.8,903.1,13.4,19.3,119.5,139.3,4.23,2266.0,361.0,11.2,83.4
13:07:30,1319.7,95.7,481.4,893.1,12.0,20.4,124.6,135.9,3.96,2245.0,352.0,9.8,81.9
13:07:35,1309.6,87.5,494.3,901.0,12.2,21.3,132.5,136.3,3.66,2242.0,344.0,7.5,81.0
13:07:40,1298.6,84.8,485.8,898.2,12.2,19.9,121.9,142.0,4.04,2331.0,351.0,10.5,80.9
13:07:45,1311.2,88.5,487.0,880.6,12.2,19.4,120.5,135.3,3.83,2251.0,345.0,11.8,82.1
13:07:50,1313.4,93.8,481.1,883.1,12.5,19.4,117.5,139.0,3.69,2301.0,358.0,9.4,79.8
13:07:55,1299.0,95.7,477.2,876.7,12.7,19.1,130.0,139.6,3.96,2245.0,345.0,10.0,84.3
13:08:00,1299.2,97.5,517.0,907.8,12.4,21.3,128.1,137.9,4.35,2168.0,343.0,9.1,82.2
13:08:05,1265.2,83.4,512.9,908.2,12.0,21.9,123.2,137.3,3.83,2251.0,352.0,10.3,83.6
13:08:10,1279.4,86.6,489.8,896.3,12.3,19.0,118.7,139.4,4.05,2221.0,354.0,11.6,81.4
13:08:15,1294.9,91.6,499.4,929.0,11.7,19.7,126.7,131.5,3.96,2315.0,348.0,7.4,81.0
13:08:20,1285.7,86.1,527.2,901.3,11.6,20.3,123.3,124.9,4.25,2262.0,345.0,9.4,83.2
13:08:25,1285.0,88.6,460.0,916.9,13.0,21.6,129.0,136.9,3.89,2263.0,352.0,11.7,83.2
13:08:30,1300.8,96.0,539.1,874.1,11.6,20.6,120.1,143.1,3.85,2273.0,361.0,8.9,81.4
13:08:35,1329.7,102.9,503.9,883.0,11.4,19.4,119.9,138.1,3.79,2244.0,334.0,10.2,83.0
13:08:40,1274.3,94.2,514.8,885.4,11.6,21.9,119.2,132.8,4.18,2308.0,341.0,11.0,83.6
13:08:45,1307.1,103.7,484.3,911.3,11.6,20.0,126.7,131.5,3.92,2245.0,366.0,9.8,83.4
13:08:50,1264.9,94.6,514.4,901.8,12.0,19.6,136.6,136.7,4.1,2259.0,343.0,11.5,81.5
13:08:55,1294.7,87.5,496.9,886.5,11.3,20.2,129.8,141.2,4.08,2299.0,355.0,10.5,83.2
13:09:00,1284.2,86.9,509.5,904.3,12.1,20.3,127.9,125.5,3.74,2239.0,340.0,7.3,80.2
13:09:05,1310.8,88.9,488.4,906.7,13.2,20.2,118.7,135.8,4.18,2205.0,367.0,9.7,82.1
13:09:10,1307.2,96.2,487.1,913.4,11.3,19.9,123.9,138.6,4.23,2216.0,349.0,10.3,84.2
13:09:15,1264.8,90.5,482.3,909.4,12.9,19.8,120.1,136.8,3.9,2139.0,333.0,11.3,84.4
13:09:20,1291.1,87.3,522.0,890.4,11.2,18.9,129.5,132.5,3.33,2309.0,352.0,10.6,79.3
13:09:25,1308.5,86.2,481.7,939.6,11.5,21.3,123.6,130.9,3.81,2261.0,345.0,9.8,81.7
13:09:30,1292.4,90.2,481.3,871.1,11.7,20.7,120.3,134.4,4.25,2206.0,357.0,11.1,82.5
13:09:35,1279.4,94.6,480.7,936.8,12.5,21.3,122.4,141.5,3.97,2222.0,360.0,10.8,82.0
13:09:40,1264.5,89.4,497.8,860.2,12.2,18.0,119.8,132.4,4.12,2267.0,337.0,11.5,83.2
13:09:45,1304.0,94.4,493.7,887.3,12.4,20.8,131.2,127.0,4.04,2287.0,342.0,10.0,85.2
13:09:50,1289.3,83.4,468.4,856.2,11.8,21.2,117.7,140.9,3.86,2200.0,364.0,9.7,81.9
13:09:55,1303.0,90.2,502.2,909.5,11.7,20.3,122.4,142.3,4.36,2220.0,360.0,8.0,81.0
13:10:00,1295.9,91.7,520.0,905.0,12.2,21.3,130.2,133.2,3.78,2290.0,359.0,10.5,80.5
13:10:05,1310.9,83.7,494.8,893.8,11.3,20.2,137.5,128.4,3.96,2297.0,346.0,7.0,83.5
13:10:10,1300.5,79.2,484.5,916.2,12.0,19.5,122.6,132.0,4.25,2264.0,344.0,11.0,85.6
13:10:15,1291.9,96.2,499.1,903.3,11.5,20.4,127.4,144.2,3.94,2269.0,352.0,11.3,79.0
13:10:20,1257.4,90.3,523.7,902.9,12.4,20.0,125.5,139.6,3.77,2298.0,344.0,11.3,81.1
13:10:25,1287.4,94.3,476.2,924.5,11.6,18.6,118.4,134.4,3.9,2218.0,342.0,9.3,83.6
13:10:30,1291.8,86.2,485.1,909.8,12.0,19.2,126.2,136.2,4.09,2272.0,355.0,10.3,80.0
13:10:35,1297.3,91.3,505.9,880.9,12.6,20.9,121.5,132.1,3.97,2253.0,332.0,10.5,82.7
13:10:40,1259.9,89.8,486.6,933.4,11.8,19.6,122.0,141.1,3.95,2174.0,340.0,9.4,81.2
13:10:45,1275.1,92.7,496.0,904.6,12.0,19.2,128.4,135.4,4.08,2164.0,346.0,10.2,82.3
13:10:50,1294.5,87.0,499.4,909.0,12.8,21.3,134.4,137.9,4.28,2307.0,353.0,9.8,81.3
13:10:55,1276.2,88.4,494.5,894.6,11.3,18.8,132.5,129.5,3.84,2373.0,362.0,10.7,82.0
13:11:00,1303.1,82.5,536.9,920.4,12.5,19.9,131.6,140.1,4.27,2199.0,340.0,10.0,81.3
13:11:05,1282.7,90.5,502.4,917.7,11.9,20.3,122.9,143.9,3.96,2275.0,337.0,10.2,83.5
13:11:10,1266.2,88.4,499.1,876.3,12.0,21.0,127.2,139.0,4.09,2201.0,375.0,9.3,83.8
13:11:15,1332.8,91.8,500.9,874.5,11.4,20.4,128.8,133.3,4.21,2268.0,339.0,10.0,83.5
13:11:20,1304.1,97.1,535.5,903.3,12.2,19.4,133.8,124.5,3.85,2224.0,361.0,9.9,82.2
13:11:25,1264.6,88.5,506.6,902.2,12.4,19.9,123.8,131.5,3.79,2320.0,344.0,10.2,83.7
13:11:30,1276.6,92.5,469.3,905.4,11.7,21.0,123.0,134.9,3.86,2217.0,354.0,10.6,81.8
13:11:35,1318.6,89.6,501.7,935.4,11.8,20.8,116.7,130.3,4.13,2235.0,337.0,10.7,85.1
